хутер 6500,10,1,1,1,"related_search, Sitelinks",https://220volt.com.ua/generator-benzinovij-huter-dy-6500-lxs/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
moeller pkzm4 50,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/avtomaticheskij-viklyuchatel-eaton-moeller-pkzm4-50-222355/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
innova rt 1500,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ibp-ippon-innova-rt-1500/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ippon back power pro lcd 600,10,1,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/ibp-ippon-new-back-power-pro-600/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор на природу,10,1,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/news/generatori-dlya-piknika-viezda-na-prirodu/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1221w f2,10,1,1,1,"Thumbnail, shopping_rhs, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/akkumulyatornaya-batareya-csb-hr1221wf2/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
yuasa npl 100 12,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/akkumulyatornaya-batareya-yuasa-npl-100-12/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
купить стабилизатор напряжения 220в для дома,10,14,1,1,"also_asks, related_search, Sitelinks",https://220volt.com.ua/stabilizator/phases_stab_odnofaznie/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
rtp1200,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/ibp-ritar-rtp1200-proxima-l/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
реле для погружного насоса,10,30,1,1,"Thumbnail, related_search, also_asks, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/nasos/komplektuyushchie-dlya-vodosnabzheniya-i-vodootvedeniya/tip_kompl_nasos_rele-davleniya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
14 kw generac generator,10,1,1,1,"Thumbnail, related_search, also_asks, Sitelinks",https://220volt.com.ua/generator-gazovij-generac-5821-14kw/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
кнопки электрические без фиксации,10,6,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/viklyuchateli-knopki-pereklyuchateli/knopki/nalichie_fiksatsii_net/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
реле контроля давления,10,18,1,1,"Video preview, Thumbnail, related_search, AI Overview, also_asks, Sitelinks, snip_url_in_aio, snip_fqdn_in_aio",https://220volt.com.ua/nasos/komplektuyushchie-dlya-vodosnabzheniya-i-vodootvedeniya/tip_kompl_nasos_rele-davleniya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
challenger аккумуляторы,10,3,1,1,Sitelinks,https://220volt.com.ua/akkumulatornie-batarei/challenger/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
щит пластиковый iek,10,3,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/elektrika-i-svet/shitovoe/shchiti/iek/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
магнитный пускатель купить,10,9,1,1,"Thumbnail, also_asks, related_search, Local pack, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli.htm,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
единицы измерения емкости аккумулятора,10,8,1,1,"also_asks, AI Overview, Thumbnail, related_search, Sitelinks, snip_fqdn_in_aio",https://220volt.com.ua/news/chto-takoe-emkost-akkumulyatora-metodika-ee-rascheta/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eco 6000,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/stabilizator-napryazheniya-volt-eco-6000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
инверторный генератор 220 вольт,10,6,1,1,"Thumbnail, also_asks, related_search, Sitelinks",https://220volt.com.ua/generatory/tip_generatora_invertornie_generatori/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
реле протока воды насоса,10,1,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/nasos/komplektuyushchie-dlya-vodosnabzheniya-i-vodootvedeniya/tip_kompl_nasos_rele_protoka__zashchita_ot_suhogo_hoda/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
powercom 400,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/ibp-powercom-bnt-400a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ht 950 a,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/generator-benzinovij-huter-ht-950-a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
voltage 220,10,1,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
бензиновый генератор matari m7000e,10,1,1,1,"Thumbnail, also_asks, related_search, Sitelinks",https://220volt.com.ua/generator-benzinovij-matari-m7000e/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
домашняя электростанция на солнечных батареях,10,26,1,1,"related_search, also_asks, Video preview, Sitelinks",https://220volt.com.ua/solnechnaya-energetika/solnechnye-elektrostantsii.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
реле времени 220,10,18,1,1,"Thumbnail, related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/rele/rele_vremeni.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
бензиновый генератор со стартером,10,9,1,1,"related_search, Sitelinks",https://220volt.com.ua/generatory/start_type_elektrostarter/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ritar dc12 100c,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/akkumulyatornaya-batareya-ritar-carbon-dc12-100c-12v-100ah-14544/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ritar rtm3000,10,1,1,1,Sitelinks,https://220volt.com.ua/ua/ibp-ritar-rtm3000-proxima-d-5865/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
makelsan 6 fm 100,10,1,1,1,Sitelinks,https://220volt.com.ua/ua/akkumulyatornaya-batareya-makelsan-6-fm-100/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
автоматический пуск генератора,10,12,1,1,"also_asks, related_search, Video preview, Thumbnail, Sitelinks",https://220volt.com.ua/avtomaticheskij-zapusk-generatora.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
аккумулятор 4 вольта 1 ампер,10,21,1,1,"Thumbnail, also_asks, related_search, Sitelinks",https://220volt.com.ua/akkumulatornie-batarei/napryagenie_batarei_block_4/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
сравнение энергосберегающих ламп,10,1,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/news/sravnenie-lamp/,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
мотопомпы daishin,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/nasos/motopompi/daishin/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
перекидное реле 220,10,6,1,1,"Thumbnail, related_search, also_asks, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/rele/promejutochnie_rele.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eaton 9130 700,10,1,1,1,"also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/ibp-eaton-9130-700-va/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
pl4 c6 1,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/avtomaticheskij-viklyuchatel-eaton-moeller-pl4-c6-1-293122/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
переносные мини электростанции,10,14,1,1,"related_search, also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/generatory/tip_ustanovki_portativnie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ritar rt 2kl lcd,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/ibp-ritar-online-rt-2kl-lcd-rec-2000va-3705/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор firman цена,10,7,1,1,"related_search, also_asks, a_box_fsnippet, Thumbnail, Sitelinks, snip_featured",https://220volt.com.ua/generatory/firman/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
kin 625ap,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/ibp-powercom-kin-625ap/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
форте fg8000e,10,1,1,1,"Thumbnail, related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/generator-benzinovij-forte-fg8000e/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
бесперебойник с аккумулятором для компьютера,10,23,1,1,"Video preview, also_asks, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/akkumulyatornaya_batareya_vstroennaya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор с правильной синусоидой для котла,10,7,1,1,"also_asks, related_search, Sitelinks",https://220volt.com.ua/generatory/osnaschenie_generatora_s-pravilnoj-sinusoidoj/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12v inverter,10,13,1,1,"also_asks, related_search, AI Overview, Video preview, Sitelinks",https://220volt.com.ua/ua/inverter/napr_ak_invert_12/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vgd 700 rm,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ibp-powercom-vgd-700-rm-1u/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
мощность электрических котлов,10,6,1,1,"a_box_fsnippet, also_asks, related_search, Video preview, Thumbnail, Sitelinks, snip_featured",https://220volt.com.ua/news/osnovnie-printsipi-vibora-elektricheskih-kotlov/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
реле с обмоткой на 220 вольт,10,5,1,1,"related_search, also_asks, Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/rele/promejutochnie_rele.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
электромагнитный клапан семе,10,1,1,1,"Thumbnail, a_box_fsnippet, Video preview, Sitelinks, snip_featured, snip_image_thumbnail",https://220volt.com.ua/elektromagnitnij-klapan-ceme-8514-1-2-nbr-230v-50hz-nz/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп 6000 ва,10,2,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/fullpower_ibp_3001-6000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
matari md 25,10,1,1,1,"related_search, Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/generator-dizel-nij-matari-md25/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
магнитный пускатель на 220 вольт купить,10,10,1,1,"related_search, also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli.htm,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
hager ee805,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/datchik-dvizheniya-hager-ee805/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
низковольтные насосы для воды,10,1,1,1,"related_search, Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/nasos/nasosi-dlya-vodosnabzheniya/nasosy_dlya_povysheniya_davleniya.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
купить реле давления для глубинного насоса,10,30,1,1,"related_search, Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/nasos/komplektuyushchie-dlya-vodosnabzheniya-i-vodootvedeniya/tip_kompl_nasos_rele-davleniya/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
углеродные аккумуляторы,10,4,1,1,"related_search, also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/akkumulatornie-batarei/tip_elementa_svintsovo-uglerodnie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
купить переносной генератор бензиновый,10,20,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/generatory/tip_ustanovki_portativnie/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
eps73de,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/generator-dizel-nij-europower-new-boy-eps73de/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
swt 100hx,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/motopompa-daishin-swt-100hx/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
автоматические выключатели для защиты электродвигателя,10,1,1,1,"also_asks, Video preview, Thumbnail, related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/avtomati/avtomaticheskie-viklyuchateli-zashchiti-dvigatelya.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
узо 03,10,1,1,1,"related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/ustrojstva-zashchitnogo-otklyucheniya-uzo-difavtomati/tok_utechki_0-03-a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
реле промежуточное 220,10,1,1,1,"Thumbnail, related_search, shopping_rhs, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/rele-tajmeri-fotokontrolleri/rele/promejutochnie_rele.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dc12 120,10,1,1,1,Sitelinks,https://220volt.com.ua/ua/akkumulyatornaya-batareya-ritar-dc12-120-12v-120ah-8224/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
магнитный пускатель 380в 63а,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/magnitnij-puskatel-etal-pml-4100b-63a-380v/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
daishin sst 50hx,10,1,1,1,"Video preview, Thumbnail, Sitelinks",https://220volt.com.ua/motopompa-daishin-sst-50hx/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
компактная электростанция,10,9,1,1,"Thumbnail, also_asks, related_search, Sitelinks",https://220volt.com.ua/portativnye-zaryadnye-stantsii/portativnye-elektrostantsii.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
pompa ebara,10,2,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/nasos/nasosi-dlya-vodosnabzheniya/tsentrobezhnie/ebara/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
gd2 0,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/preobrazovatel-chastoti-invt-gd20-0r7g-4/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
daishin swt 50hx,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/motopompa-daishin-swt-50hx/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор dy6500lx,10,2,1,1,"Video preview, Thumbnail, Sitelinks",https://220volt.com.ua/generator-benzinovij-huter-dy-6500-lxs/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
riello sdh 1000,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-riello-sdh-1000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
пускатели moeller,10,2,1,1,"also_asks, Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli/moeller/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
узип на дин рейку,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/ogranichiteli-perenapryazheniya/sposob_ustanovki_na-din-rejku/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
купить устройство защитного отключения узо,10,18,1,1,"related_search, also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/ustrojstva-zashchitnogo-otklyucheniya-uzo-difavtomati.htm,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
fogo fv 15000 tre,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/generator-benzinovij-fogo-fv-15000-tre/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
b1 battery,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/akkumulyatornaya-batareya-bb-battery-bp17-12-b1/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
sh 2500,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/generator-benzinovij-sdmo-sh-2500/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
бесперебойник с батареей,10,13,1,1,"also_asks, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/akkumulyatornaya_batareya_vstroennaya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
286529,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/avtomaticheskij-viklyuchatel-eaton-moeller-pl6-c4-1-286529/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
автоматический выключатель ав2000,10,1,1,1,"also_asks, Thumbnail, Sitelinks",https://220volt.com.ua/avtomaticheskij-viklyuchatel-promfaktor-av2000-3r-d-80a-10ka/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
dalgakiran dj 1200 bg a,10,0,1,1,"shopping_top, Thumbnail, Sitelinks",https://220volt.com.ua/generator-benzinovij-dalgakiran-dj-1200-bg-a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
насосный клапан,10,10,1,1,"Video preview, also_asks, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/nasos/komplektuyushchie-dlya-vodosnabzheniya-i-vodootvedeniya/tip_kompl_nasos_obratnie-klapani/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
скважинный насос диаметром 75 мм,10,1,1,1,"Thumbnail, related_search, also_asks, Sitelinks",https://220volt.com.ua/nasos/nasosi-dlya-vodosnabzheniya/skvazhinnie-nasosi/diametr_75-mm/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
пускатель электрический,10,14,1,1,"also_asks, Thumbnail, related_search, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
купить генератор на 380в,10,10,1,1,"related_search, Sitelinks",https://220volt.com.ua/ua/generatory/faznost_generatorov_3/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
forte fg6500е,10,3,1,1,"Video preview, related_search, Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/generator-benzinovij-forte-fg6500e/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп форт купить,10,5,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/fort/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
как измерить мощность бензогенератора,10,3,1,1,"related_search, also_asks, Thumbnail, AI Overview, Sitelinks, snip_url_in_aio, snip_fqdn_in_aio",https://220volt.com.ua/news/kak-opredelit-moschnost-benzinovogo-generatora-dlya-sobstvennyh-nuzhd/,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
bp17 12,10,1,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/ua/akkumulyatornaya-batareya-bb-battery-bp17-12-b1/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
глубинный насос needle отзывы,10,1,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/nasos-skvazhinnij-needle-90ndl-3-5-21/,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
реле давления для гидроаккумулятора,10,25,1,1,"also_asks, AI Overview, Video preview, related_search, Thumbnail, Sitelinks",https://220volt.com.ua/ua/nasos/komplektuyushchie-dlya-vodosnabzheniya-i-vodootvedeniya/tip_kompl_nasos_rele-davleniya/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
купить счетчик электроэнергии энергомера,10,3,1,1,"related_search, Sitelinks",https://220volt.com.ua/pribori-dlya-kontrolya-i-izmereniya/schetchiki/schetchiki-elektricheskoj-energii/energomera/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
deca fl 1112,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/zaryadnoe-ustrojstvo-deca-fl-1112/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
компактные электростанции,10,6,1,1,"related_search, Thumbnail, Sitelinks",https://220volt.com.ua/portativnye-zaryadnye-stantsii/portativnye-elektrostantsii.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
victron inverter price,10,2,1,1,"related_search, also_asks, AI Overview, Sitelinks, snip_url_in_aio, snip_fqdn_in_aio",https://220volt.com.ua/ua/inverter/victron-energy/,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
riello ups vision dual vsd 3000,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-riello-vsd-3000/,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
gd20 7r5g 4,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/preobrazovatel-chastoti-invt-gd20-7r5g-4/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
220 вольт стабилизаторы напряжения,10,13,1,1,"Thumbnail, related_search, also_asks, Sitelinks",https://220volt.com.ua/stabilizator/phases_stab_odnofaznie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
электростанции хитачи,10,0,1,1,"Video preview, Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/generatory/hitachii/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
стабилизатор напряжения 6000,10,1,1,1,"related_search, Video preview, Thumbnail, Sitelinks",https://220volt.com.ua/stabilizator/moshnost_stab_block_6/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
vgd 2000 rm,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-powercom-vgd-2000-rm-2u/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
swl 1100,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/akkumulyatornaya-batareya-yuasa-swl-1100/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
riello ups sdl 3300,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/ibp-riello-sdl-3300/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
бесщеточный асинхронный генератор,10,7,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/generatory/tip_alternatora_asinhronnyj/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ritar rtp1000,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ibp-ritar-rtp1000-proxima-l/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
бензогенератор хутер 5 квт,10,2,1,1,"Thumbnail, Video preview, also_asks, Sitelinks",https://220volt.com.ua/generator-benzinovij-huter-dy-6500-l/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
шнайдер пускатель,10,4,1,1,"Thumbnail, related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli/schneider/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
eaton zb12 10,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/rele-elektroteplovoe-eaton-moeller-zb12-10-278440/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
домашние солнечные электростанции,10,22,1,1,"Thumbnail, also_asks, Video preview, related_search, Sitelinks",https://220volt.com.ua/solnechnaya-energetika/solnechnye-elektrostantsii.htm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
yuasa npw36 12,10,3,1,1,Sitelinks,https://220volt.com.ua/ua/akkumulyatornaya-batareya-yuasa-npw36-12-06366/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ups general electric vh 3000,10,1,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/ibp-general-electric-vh-3000/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
пускатель 25 ампер,10,3,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli/tok_puskateley_25-50-a/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
сколько стоит бесперебойник компьютера,10,30,1,1,"also_asks, a_box_fsnippet, Thumbnail, related_search, Sitelinks, snip_featured",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/opt_reshenie_ibp_kompyutera/,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
fgd6500ew,10,0,1,1,"Thumbnail, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/generator-dizel-nij-forte-fgd6500ew/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
погружной насос 2 квт,10,2,1,1,"Thumbnail, also_asks, Sitelinks",https://220volt.com.ua/nasos/nasosi-dlya-vodosnabzheniya/skvazhinnie-nasosi/moshnost_nasosa_skvaginnogo_do-2-kvt/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
генератор портативный бензиновый,10,16,1,1,"Thumbnail, related_search, Sitelinks",https://220volt.com.ua/generatory/tip_ustanovki_portativnie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ибп стоечный купить,10,4,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/istochniki-besperebojnogo-pitaniya/typeispolnenia_montiruemij-v-stojku/,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
gp6500l gee,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/ua/generator-benzinovij-glendale-gp6500l-gee-1-0/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
ats 40,10,1,1,1,"Thumbnail, related_search, Sitelinks, snip_image_thumbnail",https://220volt.com.ua/avr-matari-ats-40/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
тяговые акб киев,10,16,1,1,"Thumbnail, Local pack, related_search, Sitelinks",https://220volt.com.ua/akkumulatornie-batarei/tip_elementa_tyagovie/,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
магнитный пускатель 220в 10а,10,0,1,1,"Thumbnail, Sitelinks",https://220volt.com.ua/magnitnij-puskatel-etal-pml-1100b-10a-220v/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
контактор для насоса,10,2,1,1,"Thumbnail, related_search, also_asks, Sitelinks",https://220volt.com.ua/elektrika-i-svet/nizkovoltnoe-oborudovanie/puskateli-kontaktori/puskateli/tip_puskateley_modul-nie/,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
